ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_DICARBOXYLIC_ACID_TRANSPORT	GO_DICARBOXYLIC_ACID_TRANSPORT	40	-0.694319193833029	-2.07485096292292	0.00172117039586919	0.0773965517241379	0.0645553539019964	2006	tags=62%, list=16%, signal=53%	Irk3/nSyb/Jwa/Indy/Nf1/Syt1/GLS/gb/VGlut/Snap24/Liprin-alpha/unc-13/CG1907/CG7912/Prestin/aralar1/Rab3/GC1/CG1607/Rbp/Eaat2/mGluR/cpx/Eaat1
GO_EXTRACELLULAR_MATRIX_COMPONENT	GO_EXTRACELLULAR_MATRIX_COMPONENT	40	-0.648415727152443	-1.93767651507579	0.00172117039586919	0.0773965517241379	0.0645553539019964	1847	tags=38%, list=14%, signal=32%	AdamTS-A/Col4a1/CASK/Ndg/SPARC/shot/CG5550/Swim/vkg/CG31999/Ace/Mp/Tsp74F/Eaat1
GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	40	-0.628019924718631	-1.87672724175128	0.00172117039586919	0.0773965517241379	0.0645553539019964	2137	tags=42%, list=17%, signal=36%	Nos/Irk3/Ank/Pka-C1/Ccn/Atpalpha/CG42673/Irk2/SERCA/para/Ih/Asph/Hsp83/Nhe2/CaMKII/Calx
GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	37	-0.635935539973264	-1.87811929677375	0.00172413793103448	0.0773965517241379	0.0645553539019964	1549	tags=49%, list=12%, signal=43%	VGlut/CG9413/CG1628/CG13743/CG16700/Mal-A2/aralar1/CG43066/GC1/CG1607/VGAT/CG5535/Gat/Eaat2/CG15279/Eaat1/slif
GO_INTERCALATED_DISC	GO_INTERCALATED_DISC	26	-0.728639275631194	-1.98998629861807	0.00172413793103448	0.0773965517241379	0.0645553539019964	1946	tags=50%, list=15%, signal=43%	Ank/Atpalpha/Irk2/SERCA/14-3-3zeta/Actn/para/Mhc/pyd/Nhe2/CaMKII/Calx
GO_LONG_TERM_SYNAPTIC_POTENTIATION	GO_LONG_TERM_SYNAPTIC_POTENTIATION	37	-0.64093549329824	-1.89288574436528	0.00172413793103448	0.0773965517241379	0.0645553539019964	2436	tags=41%, list=19%, signal=33%	aPKC/Syt12/Nmdar2/nSyb/rl/Nlg1/Dh44-R1/Snap24/CG5550/Itp-r83A/Nckx30C/Spn47C/Calx/Spn42De
GO_T_TUBULE	GO_T_TUBULE	26	-0.77273639120696	-2.11041990512156	0.00172413793103448	0.0773965517241379	0.0645553539019964	1981	tags=58%, list=15%, signal=49%	Irk3/Ank/Atpalpha/CG42673/SK/Ca-beta/Amph/Irk2/para/PMCA/Glut1/Nhe2/CaMKII/Calx
GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	37	-0.661051775945468	-1.95229550564502	0.00172413793103448	0.0773965517241379	0.0645553539019964	3360	tags=70%, list=26%, signal=52%	CngA/Elk/RyR/Shab/CG44422/Ca-alpha1T/KCNQ/MRP/Irk3/Task7/slo/Nmdar1/cac/Ca-beta/Shaw/Irk2/mtt/CngB/Ih/Frq1/CG42817/Sur/CG4587/CG34396/mGluR
GO_NUCLEOLAR_PART	GO_NUCLEOLAR_PART	47	0.629218590086762	2.15777091892272	0.00248138957816377	0.0802251809489769	0.066914672974994	3637	tags=74%, list=28%, signal=54%	TAF1B/Sirt7/Rpb12/CG7246/Surf6/Nop60B/Rpp30/RpI12/CG3071/CG5033/CG1671/CG4866/CG31301/CG9107/CG13097/Rpb5/l(2)37Cg/RpI135/RpII18/wcd/CG8038/l(3)72Dn/CG3756/CG7637/CG9300/CG6724/NHP2/CG30349/Rpb10/RpI1/CG4038/CG12325/Mat89Ba/hoip/CG4364
GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	43	0.585935442464207	1.98679100746336	0.00249376558603491	0.0802251809489769	0.066914672974994	1465	tags=37%, list=11%, signal=33%	Ugt35a/Ugt86Dd/CG1946/CG6475/Ugt86De/CG4302/Ugt58Fa/CG31002/CG5724/CG30438/Ugt36Bc/CG10178/CG17323/Ugt86Dc/Ugt86Dg/Sirt4
GO_RECOMBINATIONAL_REPAIR	GO_RECOMBINATIONAL_REPAIR	50	0.648797054036745	2.24814523480467	0.00251889168765743	0.0802251809489769	0.066914672974994	3356	tags=66%, list=26%, signal=49%	XRCC1/nbs/Hus1-like/jnj/Blm/RPA3/tefu/rad50/mei-9/RecQ5/CG5181/lig3/qjt/Kdm4A/hdm/mus301/vtd/okr/RpA-70/CG6744/SMC5/Psf2/slx1/ben/Parp/spn-D/mre11/Rad51D/Nse1/Sem1/RPA2/spn-B/Fen1
GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	44	0.650764280849186	2.21707584825358	0.00251889168765743	0.0802251809489769	0.066914672974994	2936	tags=55%, list=23%, signal=42%	Rbm13/312/CG32409/mRpL11/Nle/ppan/CG5033/CG9246/l(2)k09848/CG6769/CG11583/RpLP0-like/CG31643/Ip259/RpL24-like/Non3/RpL12/CG11563/Dbp21E2/eIF6/CG8939/Mys45A/CG6724/CG6712
GO_PRERIBOSOME	GO_PRERIBOSOME	54	0.644441853275325	2.2528923211912	0.00252525252525253	0.0802251809489769	0.066914672974994	3672	tags=72%, list=29%, signal=52%	Rbm13/CG32409/CG12301/CG7246/CG5728/ppan/Sas10/CG2260/CG5033/CG1671/CG4866/CG3735/CG9246/l(2)k09848/CG6769/CG8461/CG9107/RpLP0-like/CG13097/l(3)07882/Ip259/wcd/Rlb1/CG7275/dbe/CG17652/Nnp-1/eIF6/CG4554/CG8939/CG9799/CG2875/CG6724/CG6712/CG12325/Bka/Mat89Ba/CG4364/CG1789
GO_CYTOPLASMIC_VESICLE_PART	GO_CYTOPLASMIC_VESICLE_PART	340	-0.362234979718396	-1.46123857543342	0.0025974025974026	0.0802251809489769	0.066914672974994	2587	tags=29%, list=20%, signal=24%	Eglp3/KCNQ/lbk/PAPLA1/MRP/LysP/Afti/Tsf2/Appl/caix/Vmat/Nep3/Vha100-4/AP-2alpha/Sec23/daw/AnxB11/RabX5/GluRIA/plx/LysS/Syt12/wls/Nos/Atg1/Mvl/Irk3/l(2)03659/nSyb/Vha16-1/CG33144/Nost/Timp/Sec24CD/lap/Pvf1/Rbcn-3A/Tomosyn/CG8492/Rh50/Syt4/Syt1/Tsp29Fa/Tao/AP-1gamma/CG42321/VhaAC39-1/VGlut/CG16756/Npc1b/ptc/Dop2R/Amph/SPARC/CngB/Vha100-5/Hml/CG4562/14-3-3zeta/emp/LpR2/Nep1/Actn/Tg/Cadps/CG5550/Scamp/igl/Syn1/MFS9/unc-104/Rac2/Prestin/Syn/spir/CG32638/Vha100-2/Rab3/Glut1/Hsp83/Syngr/Itp-r83A/Syt7/CG43066/Pal2/Sur/VGAT/Spn47C/CG33298/Cbp53E/Gad1/VhaM9.7-a/CG10657/CaMKII/CG32225/CG4080/Spn42De/LysX
GO_SECRETION	GO_SECRETION	307	-0.385511900790182	-1.54608460864606	0.00263504611330698	0.0802251809489769	0.066914672974994	2514	tags=33%, list=20%, signal=27%	rdgA/Tsf2/Appl/caix/Gli/Vmat/aPKC/Nrx-1/Octbeta3R/RhoGAP92B/CapaR/CG14877/daw/Rab1/Syt12/CG31475/wls/Nos/Ank/Nox/l(2)03659/Vps11/nSyb/Timp/Nf1/Pvf1/car/Tomosyn/CG1299/Syt4/nan/Syt1/Mdr65/GLS/Tsp29Fa/Ccn/CG16758/SK/Trpgamma/Synj/Nlg1/Dh44-R1/VGlut/comt/cac/Snap24/Src64B/CASK/EcR/Ca-beta/Dop2R/cher/Liprin-alpha/Fur2/alphaTub85E/Hex-A/ChAT/unc-13/Cht7/SPARC/mtt/tai/Hml/CG4562/sima/Syx4/smal/Actn/Tg/FoxP/Cadps/CG5550/Scamp/AstA-R2/scrib/CG31999/Nsf2/Aprt/Prestin/Syn/PMCA/Rab3/DAT/CAH2/Syt7/Pal2/CAH1/VGAT/Spn47C/Rbp/Eaat2/bt/ry/mAChR-A/Gad1/Nhe2/mGluR/CaMKII/cpx/Eaat1/Spn42De
GO_NCRNA_TRANSCRIPTION	GO_NCRNA_TRANSCRIPTION	69	0.591798087546355	2.13918438171045	0.0026525198938992	0.0802251809489769	0.066914672974994	3180	tags=59%, list=25%, signal=45%	TAF1B/CG9018/Sirt7/TfIIFbeta/Rpb12/Rpb11/IntS11/Phax/RpII15/Pbp45/Taf13/CG5181/CG6937/Cbp20/IntS10/CG9609/RpII33/Cdk7/TfIIFalpha/Spps/l(2)37Cd/IntS2/Rpb5/Nlp/Paf-AHalpha/RpI135/TfIIA-S/RpII18/Taf8/Taf6/Tbp/omd/Cdk9/IntS9/Cbp80/TfIIB/Pbp49/IntS3/Rpb10/IntS14/Ars2
GO_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	79	0.588130888518159	2.20370394955659	0.00265957446808511	0.0802251809489769	0.066914672974994	3687	tags=68%, list=29%, signal=49%	TAF1B/Xpd/TfIIFbeta/Tfb4/Rpb12/Rpb11/Mat1/hay/spt4/RpII15/Taf13/Atu/Taf12/Cbp20/RpI12/atms/Taf10b/Fcp1/Elp1/thoc7/RpII33/Cdk7/Set2/TfIIFalpha/Rpb5/Elp2/Ssrp/l(2)37Cg/RpI135/TfIIA-S/RpII18/Taf6/Tbp/hyx/Cdk9/Spt5/CycH/bip2/Cbp80/TfIIB/dre4/CG3756/mrn/CG8117/Rpb10/Ssl1/RpI1/Taf5/EloA/Elp3/EloC/e(y)2/e(y)1/Taf2
GO_NUCLEOTIDE_EXCISION_REPAIR	GO_NUCLEOTIDE_EXCISION_REPAIR	84	0.619766217985666	2.35243346687178	0.00265957446808511	0.0802251809489769	0.066914672974994	3181	tags=69%, list=25%, signal=52%	CG9601/Lig4/XRCC1/Xpd/Ubi-p63E/DNApol-delta/Hus1-like/ZnT49B/Tfb4/CG8142/RPA3/Rpb12/Rpb11/Mat1/hay/mei-9/alien/RfC3/RpII15/lig3/CSN3/mus201/fand/CSN5/CG9272/smt3/Uev1A/Ercc1/CG31368/pic/RpII33/Cdk7/Ogg1/DNApol-epsilon255/RfC4/Rpb5/CSN4/RpA-70/RpII18/CG17493/cyp33/CSN7/Roc1a/ben/CycH/CG9667/Parp/Xpac/CG11839/Rad51D/mrn/RPA2/CG8117/Rpb10/CSN8/CSN1b/DNA-ligI/Ssl1
GO_TRNA_PROCESSING	GO_TRNA_PROCESSING	84	0.590106805087173	2.23985586343777	0.00265957446808511	0.0802251809489769	0.066914672974994	4035	tags=76%, list=31%, signal=53%	CG32281/CG5626/CG5913/Archease/CG3021/CG15526/Prpk/CG3709/RtcB/CG6345/Mt2/CG10463/CG3434/CG9386/CG6550/CG18596/Rpp30/CG10189/THG/JhI-1/CG3045/Tcs3/Ddx1/CG14231/RluA-2/CG7849/CG6745/Cpsf160/La/CG9422/CG4610/Urm1/CG5220/CG4611/CG5292/CG1750/CG10927/CG31812/cbc/Tgt/rswl/Adat1/CG12975/glo/CG9596/CG8038/CG6388/CG1074/Uba4/CG1434/CG4045/CG3645/AlaRS/CG12822/Elp3/CG2100/CG3808/CG17807/CG10495/metl/CG14618/CG8078/CG14544/l(1)G0020
GO_DNA_DEPENDENT_ATPASE_ACTIVITY	GO_DNA_DEPENDENT_ATPASE_ACTIVITY	59	0.611910707752919	2.16053033074523	0.00266666666666667	0.0802251809489769	0.066914672974994	3276	tags=59%, list=25%, signal=44%	Ku80/Irbp/Xpd/CG34001/nbs/rin/Blm/Tfb4/CG8142/Mat1/hay/rad50/RecQ5/CG4078/RfC3/Mi-2/Marcal1/lds/Cdk7/RfC4/Caf1-55/okr/mle/cutlet/RecQ4/CycH/spn-D/mre11/Rad17/Rad51D/mrn/Iswi/Top1/Ssl1/spn-B
GO_DNA_DEPENDENT_DNA_REPLICATION	GO_DNA_DEPENDENT_DNA_REPLICATION	80	0.507189418140677	1.89979186821155	0.00266666666666667	0.0802251809489769	0.066914672974994	3584	tags=50%, list=28%, signal=36%	CG9601/Lig4/CG4565/DNApol-delta/Orc2/mus205/DNApol-epsilon58/mtDNA-helicase/Blm/DNApol-alpha73/CG8142/Cdc6/Psf1/rnh1/CG4078/BOD1/RfC3/Mcm10/Marcal1/lig3/CG13690/CG3430/CDK2AP1/DNApol-epsilon255/RfC4/RpA-70/CG10336/Psf2/Cdk9/Parp/CG11839/Orc4/RPA2/DNApol-gamma35/DNA-ligI/DNApol-alpha60/Fen1/Hpr1/DNApol-alpha50/CG7457
GO_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	GO_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	80	0.582002728960421	2.18002192516024	0.00266666666666667	0.0802251809489769	0.066914672974994	3209	tags=61%, list=25%, signal=46%	TAF1B/Lsm11/Xpd/SmF/Tfb4/Rpb12/Mat1/hay/U2af38/Lsm10/lds/Cbp20/RpI12/tho2/thoc5/Cpsf160/thoc7/Upf3/tsu/Cpsf73/Cdk7/Fip1/Cpsf100/Rpb5/SmD3/CG33785/l(2)37Cg/cbc/mTTF/Rat1/RpI135/RpII18/Tbp/SNRPG/x16/Pabp2/Rbp1-like/CycH/btz/Cbp80/CG3756/mrn/csul/CG18259/SmB/U2af50/Rpb10/Ssl1/RpI1
GO_DNA_DIRECTED_RNA_POLYMERASE_II_HOLOENZYME	GO_DNA_DIRECTED_RNA_POLYMERASE_II_HOLOENZYME	83	0.615992344821003	2.32453398313959	0.00267379679144385	0.0802251809489769	0.066914672974994	3447	tags=64%, list=27%, signal=47%	CG9018/MED4/Xpd/TfIIFbeta/Pex2/uri/Tfb4/Rpb12/Rpb11/Mat1/hay/mei-9/IntS11/RecQ5/RpII15/Taf13/Atu/Taf12/mus201/Taf7/Spt3/atms/Ercc1/Taf10b/Fcp1/IntS10/RpII33/Cdk7/TfIIFalpha/Gcn5/IntS2/Rpb5/TfIIA-S/RpII18/Taf8/Taf6/Tbp/omd/hyx/MED10/IntS9/CycH/bip2/Trf2/CG3909/mrn/Sem1/IntS3/Rpb10/Ssl1/MED14/Taf5/IntS4
GO_DNA_GEOMETRIC_CHANGE	GO_DNA_GEOMETRIC_CHANGE	61	0.594902233486707	2.11856650084283	0.00268096514745308	0.0802251809489769	0.066914672974994	2784	tags=48%, list=22%, signal=37%	Ku80/Irbp/Xpd/Ubi-p63E/nbs/rin/mtDNA-helicase/Blm/Tfb4/Psf1/hay/rad50/RecQ5/CG4078/Mi-2/Ddx1/pont/pic/okr/mTTF/mle/CG17493/RecQ4/Roc1a/Psf2/Parp/Xpac/mre11/mrn
GO_RNA_MODIFICATION	GO_RNA_MODIFICATION	85	0.539845414649616	2.04355155300199	0.0027027027027027	0.0802251809489769	0.066914672974994	4035	tags=73%, list=31%, signal=50%	CG32281/CG11342/CG3021/aft/CG1239/CG3709/CG7544/CG6345/Mt2/CG10463/CG3434/CG14100/CG9386/CG6550/CG18596/Nop60B/CG10189/THG/l(2)35Bd/CG14683/CG3045/Tcs3/CG15014/CG14231/RluA-2/CG7849/CG6745/La/Urm1/l(2)10685/CG5220/CG5292/CG1750/CG10927/Tgt/rswl/CG12975/mtTFB2/CG9596/CG6388/CG8939/CG1074/Uba4/CG7637/CG1434/NHP2/CG4045/CG3645/AlaRS/CG4038/CG12822/CG10341/Elp3/CG3808/CG17807/CG10495/metl/CG14618/shv/CG8078/CG14544/l(1)G0020
GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	64	0.601553163716927	2.14416296028614	0.002710027100271	0.0802251809489769	0.066914672974994	3181	tags=70%, list=25%, signal=53%	XRCC1/Xpd/Ubi-p63E/DNApol-delta/Tfb4/CG8142/RPA3/Rpb12/Rpb11/Mat1/hay/mei-9/alien/RfC3/RpII15/lig3/CSN3/mus201/fand/CSN5/Ercc1/CG31368/pic/RpII33/Cdk7/RfC4/Rpb5/CSN4/RpA-70/RpII18/cyp33/CSN7/Roc1a/CycH/CG9667/Xpac/CG11839/mrn/RPA2/CG8117/Rpb10/CSN8/CSN1b/DNA-ligI/Ssl1
GO_CHROMOSOME_TELOMERIC_REGION	GO_CHROMOSOME_TELOMERIC_REGION	88	0.535095738324377	2.02541121029126	0.00271739130434783	0.0802251809489769	0.066914672974994	3001	tags=49%, list=23%, signal=38%	Ku80/Lig4/Irbp/DNApol-delta/Orc2/nbs/jnj/spel1/Blm/Nse4/tefu/rad50/mei-9/CG11180/CG5181/qjt/Sirt6/Orc3/Ercc1/sip1/tho2/HP1c/thoc5/La/pic/Wdr82/thoc7/HP1b/Rif1/Dpy-30L1/RpA-70/SMC5/hyx/His4r/Parp/Cdk2/mre11/Rad17/Rad51D/Orc4/NHP2/Nse1/RPA2
GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION	GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION	70	0.54162944051228	1.95168131603121	0.00271739130434783	0.0802251809489769	0.066914672974994	3531	tags=54%, list=27%, signal=40%	Ku80/Lig4/Irbp/DNApol-delta/Orc2/nbs/spel1/tefu/rad50/mei-9/CG11180/CG5181/Sirt6/Orc3/Ercc1/sip1/tho2/HP1c/thoc5/La/pic/Wdr82/thoc7/HP1b/RpA-70/hyx/His4r/Parp/mre11/Rad51D/Orc4/NHP2/RPA2/CG4038/spn-B/Fen1/Hpr1/Tnks
GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	70	0.585648539940579	2.11029760878936	0.00271739130434783	0.0802251809489769	0.066914672974994	3687	tags=69%, list=29%, signal=49%	Xpd/TfIIFbeta/Tfb4/Rpb12/Rpb11/Mat1/hay/spt4/RpII15/Taf13/Atu/Taf12/Cbp20/atms/Taf10b/Fcp1/Elp1/thoc7/RpII33/Cdk7/Set2/TfIIFalpha/Rpb5/Elp2/Ssrp/TfIIA-S/RpII18/Taf6/Tbp/hyx/Cdk9/Spt5/CycH/bip2/Cbp80/TfIIB/dre4/mrn/CG8117/Rpb10/Ssl1/Taf5/EloA/Elp3/EloC/e(y)2/e(y)1/Taf2
GO_DNA_BIOSYNTHETIC_PROCESS	GO_DNA_BIOSYNTHETIC_PROCESS	81	0.589369155115225	2.20575400382699	0.00272479564032698	0.0802251809489769	0.066914672974994	3284	tags=62%, list=26%, signal=46%	DNApol-eta/Lig4/Rev1/Ubi-p63E/DNApol-delta/mus205/Moca-cyp/DNApol-epsilon58/nbs/DNApol-iota/Blm/DNApol-alpha73/CG8142/RPA3/tefu/rad50/CG11180/CG7768/RfC3/lig3/Nop60B/Top3alpha/tos/Mes4/l(1)1Bi/mip130/Npl4/CG17266/DNApol-epsilon255/Chrac-16/RfC4/Ufd1-like/RpA-70/cyp33/Ts/mh/CG8336/spn-D/mre11/Trf4-2/Rad51D/CG7637/WDR79/NHP2/RPA2/DNApol-gamma35/DNA-ligI/CG4038/spn-B/dnk
GO_ENDONUCLEASE_ACTIVITY	GO_ENDONUCLEASE_ACTIVITY	71	0.52379772402581	1.89201805023349	0.00274725274725275	0.0802251809489769	0.066914672974994	2973	tags=54%, list=23%, signal=41%	CG5626/CG9601/AlkB/CG4565/rin/CG15526/DNaseII/CG30105/CG5285/zuc/rad50/mei-9/rnh1/mus201/NiPp1/CG9272/Rpp30/JhI-1/CG13690/Ercc1/tos/pasha/mms4/CG9422/Cpsf73/drosha/Ogg1/CG31812/slx1/CG8038/spn-D/mre11/Pms2/ldbr/Rad51D/mus81/CG3358/trsn
GO_KINETOCHORE	GO_KINETOCHORE	71	0.526732121157327	1.9026174325613	0.00274725274725275	0.0802251809489769	0.066914672974994	3338	tags=52%, list=26%, signal=39%	Nup37/Orc2/Mad1/DCTN5-p25/Nup43/CG11180/BOD1/RanGAP/CG10555/smt3/DCTN1-p150/cana/DCTN6-p27/CG14215/Nup44A/HP1b/Mtor/DCTN3-p24/Gcn5/BuGZ/CG6734/Klp67A/Nek2/CG12128/Nup75/CkIalpha/Det/mad2/Yeti/Zw10/nsl1/CG30349/Spindly/Nup98-96/Psn/Ndc80/Nup107
GO_DOUBLE_STRAND_BREAK_REPAIR	GO_DOUBLE_STRAND_BREAK_REPAIR	90	0.58122125432814	2.2092788487169	0.00276243093922652	0.0802251809489769	0.066914672974994	3025	tags=57%, list=23%, signal=44%	Ku80/Lig4/CG5316/XRCC1/Irbp/CG4565/nbs/Hus1-like/jnj/spel1/gkt/Blm/RPA3/tefu/rad50/mei-9/RecQ5/CG5131/CG5181/lig3/qjt/Kdm4A/Mlh1/Uev1A/Ercc1/Ddx1/hdm/mus301/vtd/Rif1/okr/RpA-70/CG6744/SMC5/RecQ4/His4r/Psf2/slx1/HERC2/ben/Parp/spn-D/mre11/Uvrag/Trf4-2/Rad51D/Nse1/Sem1/Iswi/RPA2/Arp5
GO_PURINE_NTP_DEPENDENT_HELICASE_ACTIVITY	GO_PURINE_NTP_DEPENDENT_HELICASE_ACTIVITY	67	0.5710197174863	2.03609512761805	0.00276243093922652	0.0802251809489769	0.066914672974994	2784	tags=57%, list=22%, signal=45%	Ku80/Irbp/Xpd/armi/nbs/rin/Blm/CG5589/Rs1/CG9143/hay/rad50/RecQ5/CG4078/Mi-2/CG1582/CG6227/lds/Hlc/Ddx1/CG3225/CG5800/Dbp73D/kz/pea/CG7878/l(3)72Ab/mle/l(2)37Cb/RecQ4/CG9630/Dbp45A/Dbp21E2/CG9253/CG10333/mre11/CG6418/mrn
GO_SNRNA_METABOLIC_PROCESS	GO_SNRNA_METABOLIC_PROCESS	67	0.614331426443961	2.19053245592208	0.00276243093922652	0.0802251809489769	0.066914672974994	3513	tags=67%, list=27%, signal=49%	CG16790/CG9018/TfIIFbeta/CG1239/Rpb12/Rpb11/IntS11/Phax/RpII15/Pbp45/Taf13/CG5181/Nop60B/Cbp20/IntS10/Rrp40/RpII33/Cdk7/TfIIFalpha/Spps/IntS2/Rpb5/Rrp42/Paf-AHalpha/TfIIA-S/RpII18/Taf8/Taf6/Tbp/omd/Cdk9/IntS9/Cbp80/TfIIB/Rrp4/Pbp49/Rrp46/IntS3/Rpb10/IntS14/Ars2/Taf5/IntS4/MTPAP/Rrp45
GO_CELL_PROJECTION_MEMBRANE	GO_CELL_PROJECTION_MEMBRANE	178	-0.428658300782157	-1.62207473896719	0.00278164116828929	0.0802251809489769	0.066914672974994	3360	tags=45%, list=26%, signal=34%	CG10804/Epac/CngA/dlg1/CG42450/Myo31DF/cora/Drip/dia/Pde11/Prip/mew/Ptp99A/Eb1/CG15629/AdoR/prominin-like/ATP8B/Phlpp/Pgi/shi/Fim/Kank/CG6805/caix/Prosap/Kap3/RabX5/GluRIA/GABA-B-R1/Myo61F/Nrx-IV/CG14694/CG6154/wls/Mvl/Ank/CG1275/CG11034/Sep1/nan/syd/CG42321/Eph/Piezo/CG32669/Ggamma1/Npc1b/CG9413/Src64B/CG44252/CASK/ptc/firl/kst/Dop2R/CG5567/Shaw/Scgalpha/PIP5K59B/Irk2/shot/CngB/Tm1/emp/Rac2/Mal-A2/Prestin/Tm2/PMCA/Vha100-2/Hsp83/CAH2/CG43066/CG9265/CG8907/Eaat2/Nhe2/CG32225
GO_PRESYNAPSE	GO_PRESYNAPSE	162	-0.443212006367792	-1.65871382358399	0.00280504908835905	0.0802251809489769	0.066914672974994	2587	tags=41%, list=20%, signal=33%	SerT/MRP/rdgA/Appl/Vmat/kay/Nrx-1/Pld/GluRIA/GABA-B-R1/Syt12/Nrx-IV/NPFR/Nmdar2/Irk3/nSyb/Ilk/Task7/Nf1/lap/Rbcn-3A/Tomosyn/CG1299/Syt4/Syt1/VhaAC39-1/Synj/Nlg1/VGlut/Nmdar1/cac/Snap24/CASK/Dop2R/Liprin-alpha/Shaw/Amph/ChAT/unc-13/mtt/tai/sky/Syx4/Nep1/Cadps/Scamp/CRMP/scrib/MFS9/Ktl/Syn/Rab3/DAT/Syngr/Syt7/CG43066/Sur/VGAT/Rbp/Cbp53E/Gad1/mGluR/Ddc/CaMKII/cpx
GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	100	0.476485280537917	1.83604062122322	0.00282485875706215	0.0802251809489769	0.066914672974994	3781	tags=50%, list=29%, signal=36%	mus304/Ubi-p63E/nbs/Hus1-like/Prpk/Blm/Hexim/CG8142/RPA3/tefu/rad50/Eaf6/RfC3/Mi-2/Taf13/Taf12/Top3alpha/Taf10b/tos/CG9246/Br140/twi/CG7154/RfC4/Caf1-55/Ssrp/RpA-70/Taf6/Tbp/MBD-like/bip2/HDAC1/Cdk2/dre4/mre11/park/Rad17/HnRNP-K/csul/RPA2/enok/G9a/Smyd3/Rad9/Taf5/mus101/Tip60/e(y)1/Taf2/acj6
GO_RNA_POLYMERASE_COMPLEX	GO_RNA_POLYMERASE_COMPLEX	104	0.613681003891703	2.38265120327967	0.00284090909090909	0.0802251809489769	0.066914672974994	3447	tags=63%, list=27%, signal=47%	CG9018/MED4/Xpd/Rcp/TfIIFbeta/Pex2/uri/DNApol-alpha73/Tfb4/Rpb12/Rpb11/Mat1/hay/mei-9/IntS11/CG12267/CG7339/RecQ5/RpII15/Taf13/Atu/Taf12/mus201/CG5380/Taf7/Spt3/RpI12/atms/RpIII128/Ercc1/Taf10b/Fcp1/IntS10/RpII33/Cdk7/CG17209/TfIIFalpha/Gcn5/IntS2/Rpb5/CG33785/l(2)37Cg/RpI135/TfIIA-S/RpII18/Taf8/Taf6/Tbp/omd/hyx/MED10/IntS9/CycH/bip2/Trf2/CG3756/CG3909/mrn/Sem1/IntS3/Rpb10/Ssl1/RpI1/MED14/Taf5/IntS4
GO_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	GO_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	114	0.485961837125184	1.89465290658672	0.0028735632183908	0.0802251809489769	0.066914672974994	3045	tags=52%, list=24%, signal=40%	TAF1B/Hr3/MED4/Xpd/Rcp/TfIIFbeta/MED27/Cdk8/Tfb4/Rpb12/Rpb11/Mat1/hay/CG7339/CycC/RpII15/Taf13/MED30/Taf12/MED16/MED20/bi/Taf7/RpI12/Taf10b/Eip75B/RpII33/Cdk7/MED15/TfIIFalpha/Gcn5/Rpb5/l(2)37Cg/Su(H)/RpI135/TfIIA-S/RpII18/Taf6/Tbp/sd/MED8/His4r/MED10/mtTFB2/MED1/Cdk9/CycH/bip2/Trf2/TfIIB/Madm/CG3756/mrn/Bx42/MED17/Iswi/skd/ERR/Rpb10
